Batsmen,Matches,Runs,Wickets,Balls,0,4,6,Strike Rate,Average,50,100,High Score
Karan KC,15,107,10,89,4,6,6,120.2247191011236,10.7,0,0,31
Sompal Kami,25,241,16,272,1,17,8,88.6029411764706,15.0625,0,0,40
RJ Burns,16,507,15,1044,0,57,2,48.5632183908046,33.8,4,1,144
OP Stone,1,19,1,29,0,4,0,65.51724137931035,19.0,0,0,19
MJ Leach,5,147,3,338,0,23,0,43.49112426035503,49.0,1,0,93
DS Airee,10,148,10,152,0,11,3,97.36842105263158,14.8,0,0,40
B Regmi,29,178,19,333,1,14,1,53.453453453453456,9.368421052631579,0,0,21
A Bohara,4,5,3,13,2,0,0,38.46153846153846,1.6666666666666667,0,0,3
Meet Bhavsar,2,40,2,36,0,5,0,111.11111111111111,20.0,0,0,35
Jandu Hamoud,1,2,1,4,0,0,0,50.0,2.0,0,0,2
Shafiul Islam,47,336,33,648,11,42,5,51.851851851851855,10.181818181818182,1,0,81
NA Janes,2,9,2,11,1,1,0,81.81818181818181,4.5,0,0,9
C Pengkumta,3,25,1,31,0,2,0,80.64516129032258,25.0,0,0,18
Mohamed Mahfooz,6,28,5,65,1,1,0,43.07692307692308,5.6,0,0,12
Ibrahim Hassan,4,5,3,17,3,0,0,29.41176470588235,1.6666666666666667,0,0,5
Taijul Islam,20,266,18,610,2,36,1,43.60655737704918,14.777777777777779,0,0,39
K Suttisan,2,4,2,5,1,1,0,80.0,2.0,0,0,4
SL Kalis,14,400,10,504,0,34,6,79.36507936507937,40.0,1,1,126
HDJ Siegers,15,171,12,175,1,15,3,97.71428571428571,14.25,0,0,29
D Hannema,8,97,6,118,1,5,0,82.20338983050847,16.166666666666668,0,0,40
M Veringmeier,15,274,13,313,0,28,1,87.53993610223642,21.076923076923077,1,0,53
R Rijke,10,124,6,163,1,10,0,76.07361963190183,20.666666666666668,0,0,39
B de Leede,13,156,9,236,0,9,1,66.10169491525424,17.333333333333332,1,0,50
J Post,9,42,7,66,3,3,0,63.63636363636363,6.0,0,0,18
HWA Landheer,1,1,0,1,0,0,0,100.0,1.0,0,0,1
S Haggo,4,24,1,37,1,0,0,64.86486486486487,24.0,0,0,18
V Stolle,1,3,1,4,0,0,0,75.0,3.0,0,0,3
MD Shanaka,30,432,25,439,3,29,21,98.40546697038724,17.28,1,0,68
GSNFG Jayasuriya,22,388,21,426,2,29,10,91.07981220657277,18.476190476190474,1,0,96
Anamul Haque,48,1406,44,1953,6,141,28,71.99180747567844,31.954545454545453,7,3,120
JD Campbell,4,227,4,229,1,22,6,99.12663755458516,56.75,1,1,179
M McColl,2,11,1,21,0,0,0,52.38095238095238,11.0,0,0,7
IJR Zwilling,6,34,3,48,1,4,0,70.83333333333333,11.333333333333334,0,0,16
M Faheem,1,0,1,2,1,0,0,0.0,0.0,0,0,0
TP Visee,19,256,17,215,3,36,9,119.06976744186046,15.058823529411764,1,0,68
MP O'Dowd,33,785,27,806,1,75,14,97.39454094292805,29.074074074074073,5,0,86
BN Cooper,58,1556,47,1667,4,161,40,93.34133173365326,33.1063829787234,10,1,225
W Barresi,67,1527,57,1629,6,156,34,93.73848987108656,26.789473684210527,6,1,137
Saqib Zulfiqar,3,32,2,37,1,1,0,86.48648648648648,16.0,0,0,18
PM Seelaar,50,878,35,1180,5,79,12,74.40677966101696,25.085714285714285,4,1,167
SA Edwards,15,238,10,192,1,19,4,123.95833333333333,23.8,0,0,44
FJ Klaassen,5,28,4,36,1,0,0,77.77777777777777,7.0,0,0,13
E Chigumbura,189,4092,157,5073,14,323,112,80.66232998225902,26.063694267515924,19,2,117
D Busingye,5,112,3,149,2,8,0,75.16778523489933,37.333333333333336,1,0,65
P Alako,2,13,2,28,0,2,0,46.42857142857143,6.5,0,0,7
R Musamali,4,58,3,85,0,4,0,68.23529411764706,19.333333333333332,0,0,19
E Iloku,2,69,0,63,0,5,0,109.52380952380952,34.5,0,0,38
S Nampiina,4,60,3,60,0,6,1,100.0,20.0,0,0,25
G Obukor,1,4,1,4,0,0,0,100.0,4.0,0,0,4
JM Apio,2,8,2,12,1,0,0,66.66666666666667,4.0,0,0,8
C Anayo,1,1,0,1,0,0,0,100.0,1.0,0,0,1
V Iriho,4,28,4,57,0,1,0,49.12280701754386,7.0,0,0,15
S Uwera,5,17,5,44,0,0,0,38.63636363636363,3.4,0,0,6
G Ishimwe,5,38,5,70,2,2,0,54.285714285714285,7.6,0,0,19
DI Dusabemungu,4,29,3,63,1,1,0,46.03174603174603,9.666666666666666,0,0,13
H Ishimwe,5,88,4,86,1,9,0,102.32558139534883,22.0,0,0,48
MD Bimenyimana,4,28,4,54,1,3,0,51.851851851851855,7.0,0,0,23
C Uwamahoro,3,24,2,44,0,1,0,54.54545454545455,12.0,0,0,9
A Ikuzwe,3,53,2,71,0,3,0,74.64788732394366,26.5,0,0,30
M Vumiliya,4,26,1,32,0,3,0,81.25,26.0,0,0,11
FO Kibasu,3,55,3,71,0,7,0,77.46478873239437,18.333333333333332,0,0,48
M Pascal,3,58,3,64,1,8,0,90.625,19.333333333333332,1,0,53
Hudaa Mohamedi,1,4,0,10,0,0,0,40.0,4.0,0,0,4
NJ Pius,3,11,3,17,2,2,0,64.70588235294117,3.6666666666666665,0,0,11
PZ Mamunya,3,16,3,25,0,3,0,64.0,5.333333333333333,0,0,6
TS Omary,3,17,3,40,0,2,0,42.5,5.666666666666667,0,0,10
S Mtae,1,0,1,1,1,0,0,0.0,0.0,0,0,0
NN Saidi,3,35,1,52,1,3,0,67.3076923076923,35.0,0,0,19
SH Mohamedi,2,0,1,7,2,0,0,0.0,0.0,0,0,0
W Kevin,1,4,1,6,0,1,0,66.66666666666667,4.0,0,0,4
NO Tindo,1,1,0,1,0,0,0,100.0,1.0,0,0,1
I Nakisuuyi,3,41,3,43,0,5,1,95.34883720930233,13.666666666666666,0,0,30
S Walaza,2,3,1,6,0,0,0,50.0,3.0,0,0,2
S Kakai,1,2,1,4,0,0,0,50.0,2.0,0,0,2
M Kagoya,1,2,0,1,0,0,0,200.0,2.0,0,0,2
O Prendergast,7,78,6,80,0,10,0,97.5,13.0,0,0,38
EAJ Richardson,13,214,10,217,1,26,2,98.61751152073732,21.4,1,0,63
FEM Van Arkel,1,3,1,13,0,0,0,23.076923076923077,3.0,0,0,3
AH Thomson,5,13,5,36,1,0,0,36.111111111111114,2.6,0,0,5
AS van Beuge,3,10,2,23,0,0,0,43.47826086956522,5.0,0,0,4
EN Lynch,3,15,1,22,0,1,0,68.18181818181819,15.0,0,0,8
N Chantam,17,143,16,235,0,18,1,60.851063829787236,8.9375,0,0,24
N Chaiwai,19,261,13,453,1,17,0,57.615894039735096,20.076923076923077,0,0,34
N Koncharoenkai,12,194,10,294,0,19,0,65.98639455782313,19.4,1,0,57
C Sutthiruang,17,169,16,228,3,18,0,74.12280701754386,10.5625,0,0,35
N Boochatham,21,261,14,549,2,21,2,47.540983606557376,18.642857142857142,1,0,50
U Raymond-Hoey,6,29,6,67,1,0,0,43.28358208955224,4.833333333333333,0,0,17
LK Bennett,3,8,1,14,1,1,0,57.142857142857146,8.0,0,0,6
EL Watson,5,40,3,55,1,3,0,72.72727272727273,13.333333333333334,0,0,17
S MacMahon,6,14,4,21,4,1,0,66.66666666666667,3.5,0,0,11
S Tippoch,15,240,12,453,1,16,0,52.980132450331126,20.0,1,0,50
R Padunglerd,10,57,7,133,1,3,1,42.857142857142854,8.142857142857142,0,0,15
O Kamchomphu,6,21,3,31,2,2,0,67.74193548387096,7.0,0,0,13
L Klokgieters,7,15,5,34,1,1,0,44.11764705882353,3.0,0,0,8
S Siegers,4,13,3,16,1,2,0,81.25,4.333333333333333,0,0,8
H Little,1,2,1,4,0,0,0,50.0,2.0,0,0,2
W Liengprasert,7,39,4,65,2,2,0,60.0,9.75,0,0,22
S Laomi,8,44,6,122,1,1,0,36.0655737704918,7.333333333333333,0,0,11
M Zwilling,1,0,1,5,1,0,0,0.0,0.0,0,0,0
SJ Myburgh,52,1265,47,1211,6,145,39,104.45912469033857,26.914893617021278,8,0,88
AJ Staal,5,77,4,59,1,5,5,130.5084745762712,19.25,0,0,28
Sikander Zulfiqar,3,43,3,54,0,3,0,79.62962962962963,14.333333333333334,0,0,20
Ashfaq Ahmed,4,107,4,86,0,14,3,124.4186046511628,26.75,1,0,75
Zawar Farid,3,61,3,49,0,4,3,124.48979591836735,20.333333333333332,1,0,55
Ghulam Shabber,15,249,12,290,0,23,3,85.86206896551724,20.75,2,0,70
Muhammad Usman,33,749,28,759,2,68,16,98.68247694334651,26.75,2,0,89
DDP D'Silva,6,91,2,111,1,5,0,81.98198198198199,45.5,0,0,29
TS Braat,1,5,1,4,0,1,0,125.0,5.0,0,0,5
BD Glover,3,2,1,9,1,0,0,22.22222222222222,2.0,0,0,1
PRP Boissevain,1,0,1,2,1,0,0,0.0,0.0,0,0,0
VJ Kingma,4,7,1,29,1,0,0,24.137931034482758,7.0,0,0,5
Rohan Mustafa,57,1106,53,1134,5,115,26,97.53086419753086,20.867924528301888,4,1,109
Rameez Shahzad,23,527,19,564,3,43,13,93.43971631205673,27.736842105263158,1,0,54
Mohammad Boota,6,37,4,46,1,2,1,80.43478260869566,9.25,0,0,16
Waheed Ahmed,9,66,5,80,1,6,2,82.5,13.2,0,0,19
JA Raval,9,530,8,1224,1,66,0,43.30065359477124,66.25,5,1,116
BJ Watling,81,3496,63,7480,3,392,9,46.7379679144385,55.492063492063494,28,11,153
WER Somerville,2,52,1,151,0,3,0,34.437086092715234,52.0,0,0,49
AY Patel,1,14,1,24,0,1,0,58.333333333333336,14.0,0,0,14
L Embuldeniya,2,10,2,30,0,2,0,33.333333333333336,5.0,0,0,5
CBRLS Kumara,11,33,5,93,4,5,0,35.483870967741936,6.6,0,0,13
TP Ura,43,991,37,1062,1,106,27,93.31450094161958,26.783783783783782,3,0,71
G Toka,6,103,6,198,0,7,0,52.02020202020202,17.166666666666668,0,0,29
A Vala,47,1471,42,1905,1,121,24,77.21784776902886,35.023809523809526,7,3,150
L Siaka,40,706,40,845,5,63,16,83.55029585798816,17.65,2,0,70
CJA Amini,34,491,26,605,4,35,5,81.15702479338843,18.884615384615383,1,0,53
S Bau,31,784,26,1033,2,56,19,75.89545014520813,30.153846153846153,2,0,76
K Doriga,15,180,12,251,0,11,3,71.71314741035856,15.0,0,0,43
CA Soper,17,246,11,484,0,13,1,50.82644628099174,22.363636363636363,0,0,49
N Vanua,33,363,23,379,7,17,20,95.77836411609499,15.782608695652174,1,0,54
D Ravu,5,47,1,63,2,2,2,74.60317460317461,47.0,0,0,38
Khawar Ali,45,844,43,1207,2,89,16,69.92543496271747,19.627906976744185,3,0,79
Jatinder Singh,50,1368,42,1573,3,118,21,86.96757787666878,32.57142857142857,8,0,90
Aqib Ilyas,22,585,17,599,1,61,7,97.6627712854758,34.411764705882355,4,0,63
Zeeshan Maqsood,57,1145,51,1262,7,140,23,90.72900158478605,22.45098039215686,5,0,77
Mohammad Nadeem,20,130,13,244,2,6,1,53.278688524590166,10.0,0,0,29
Suraj Kumar,12,187,10,241,0,18,3,77.59336099585062,18.7,0,0,42
Sandeep Goud,9,140,7,159,2,5,7,88.0503144654088,20.0,1,0,67
Fayyaz Butt,6,62,3,68,1,3,2,91.17647058823529,20.666666666666668,0,0,32
HG Munsey,35,879,30,695,4,101,38,126.4748201438849,29.3,5,1,127
TB Sole,11,91,7,67,0,11,1,135.82089552238807,13.0,0,0,33
A Neill,1,0,0,4,1,0,0,0.0,0.0,0,0,0
N Pokana,8,53,2,82,0,3,1,64.63414634146342,26.5,0,0,11
AV Lalcheta,30,397,24,567,3,34,7,70.01763668430335,16.541666666666668,1,0,62
Aamir Kaleem,41,666,33,733,6,49,22,90.85948158253751,20.181818181818183,2,0,78
Khurram Nawaz,12,154,7,178,0,5,5,86.51685393258427,22.0,0,0,26
Bilal Khan,8,17,1,33,1,1,0,51.515151515151516,17.0,0,0,6
O Bascome,10,139,10,138,1,11,8,100.72463768115942,13.9,0,0,37
KS Leverock,25,505,21,512,3,43,25,98.6328125,24.047619047619047,1,1,137
TS Fray,15,92,14,151,4,11,0,60.9271523178808,6.571428571428571,0,0,29
DMW Rawlins,19,385,19,430,1,34,20,89.53488372093024,20.263157894736842,1,0,63
AC Douglas,19,220,17,242,2,13,16,90.9090909090909,12.941176470588236,0,0,47
OGL Bascome,11,117,11,142,0,14,3,82.3943661971831,10.636363636363637,0,0,22
MO Jones,26,252,21,292,1,16,13,86.3013698630137,12.0,0,0,27
DAP Darrell,9,75,7,89,1,1,5,84.26966292134831,10.714285714285714,0,0,30
JE Pitcher,1,5,0,4,0,0,0,125.0,5.0,0,0,5
XM Marshall,27,494,26,768,6,57,7,64.32291666666667,19.0,2,1,124
JS Malhotra,8,97,7,112,1,11,2,86.60714285714286,13.857142857142858,0,0,38
Steven Ryan Taylor,32,1021,30,959,4,101,45,106.46506777893639,34.03333333333333,6,2,162
MD Patel,10,238,8,332,0,17,4,71.6867469879518,29.75,1,0,66
Aaron Jones,9,168,8,250,0,7,4,67.2,21.0,1,0,77
HR Walsh,8,133,8,147,0,10,3,90.47619047619048,16.625,0,0,28
TP Allen,18,423,13,334,1,24,27,126.64670658682634,32.53846153846154,3,0,67
NK Patel,15,186,14,226,3,20,8,82.30088495575221,13.285714285714286,0,0,42
RA Thomas,12,204,11,243,2,19,8,83.95061728395062,18.545454545454547,2,0,62
NS Dhaliwal,22,795,18,765,0,57,36,103.92156862745098,44.166666666666664,6,1,140
NR Kumar,41,1057,37,1134,3,86,23,93.20987654320987,28.56756756756757,6,2,129
Ravinderpal Singh,15,500,10,324,1,31,37,154.320987654321,50.0,3,1,101
Rizwan Cheema,44,632,42,556,9,60,33,113.66906474820144,15.047619047619047,2,0,76
Hamza Tariq,31,390,27,422,9,34,18,92.41706161137441,14.444444444444445,2,0,71
D Heyliger,9,64,4,50,2,2,4,128.0,16.0,0,0,23
N Dutta,10,93,8,203,1,6,1,45.8128078817734,11.625,0,0,33
C Hauptfleisch,5,69,5,90,1,4,2,76.66666666666667,13.8,0,0,42
D Cato,5,57,5,135,0,4,0,42.22222222222222,11.4,0,0,20
YSD Seneveratne,7,105,7,197,1,11,3,53.2994923857868,15.0,1,0,57
OR Willis,7,35,7,79,1,2,1,44.30379746835443,5.0,0,0,15
GM Strydom,11,164,10,226,2,12,7,72.56637168141593,16.4,0,0,49
P Manning,6,56,5,92,1,4,0,60.869565217391305,11.2,0,0,28
AF Ifill,6,37,5,61,0,2,1,60.65573770491803,7.4,0,0,9
T Taylor,10,106,8,141,1,7,6,75.177304964539,13.25,0,0,33
C Wright,10,130,6,114,1,12,6,114.03508771929825,21.666666666666668,1,0,79
K Birkenstock,6,167,6,230,1,17,4,72.6086956521739,27.833333333333332,2,0,61
T Perera,10,144,10,240,1,16,2,60.0,14.4,0,0,32
K Mothlhanka,7,115,7,130,0,11,2,88.46153846153847,16.428571428571427,1,0,59
H Pragji,5,58,3,78,0,3,0,74.35897435897436,19.333333333333332,0,0,30
Ameer Saiyed,5,71,4,136,0,4,0,52.205882352941174,17.75,0,0,32
R Nehonde,12,130,10,251,1,6,1,51.79282868525896,13.0,0,0,34
V Mbazo,3,51,2,70,0,3,0,72.85714285714286,25.5,0,0,27
M Mooketsi,5,8,5,25,1,0,0,32.0,1.6,0,0,3
P Silas,3,39,3,46,0,1,1,84.78260869565217,13.0,0,0,20
D Kegasitswe,2,5,0,11,0,0,0,45.45454545454545,2.5,0,0,4
Sidra Ameen,18,252,16,409,3,27,0,61.613691931540345,15.75,2,0,53
Nida Dar,67,886,55,1074,4,75,13,82.4953445065177,16.10909090909091,3,0,87
Aliya Riaz,24,360,19,511,1,36,7,70.45009784735812,18.94736842105263,1,0,71
T Brits,7,137,6,147,1,16,1,93.19727891156462,22.833333333333332,1,0,70
S Jafta,7,43,5,103,2,4,0,41.74757281553398,8.6,0,0,14
Umaima Sohail,7,97,7,116,0,10,1,83.62068965517241,13.857142857142858,0,0,33
BFW de Leede,4,52,4,69,0,1,2,75.3623188405797,13.0,0,0,30
CA Pujara,79,4498,69,8992,4,547,15,50.02224199288256,65.18840579710145,32,17,247
SSJ Brooks,2,63,2,161,0,10,0,39.130434782608695,31.5,1,0,50
MDK Perera,29,611,28,1211,3,75,11,50.4541701073493,21.821428571428573,4,1,103
H Hiri,8,88,5,141,1,6,0,62.4113475177305,17.6,0,0,31
DL Brangman,4,25,2,26,2,2,1,96.15384615384616,12.5,0,0,23
GH O'Brien,5,27,3,37,0,1,1,72.97297297297297,9.0,0,0,7
A Gavde,1,1,1,6,0,0,0,16.666666666666668,1.0,0,0,1
LHB Harrington-Myers,4,32,3,39,1,1,1,82.05128205128206,10.666666666666666,0,0,17
A Morris,9,21,7,55,3,2,0,38.18181818181818,3.0,0,0,13
TK Patel,16,154,7,277,1,13,0,55.5956678700361,22.0,1,0,50
KR Ebanks,8,60,8,117,2,5,0,51.282051282051285,7.5,0,0,37
RJ Trott,14,131,9,291,4,11,0,45.017182130584196,14.555555555555555,0,0,48
Saad Bin Zafar,11,119,7,112,1,11,5,106.25,17.0,0,0,34
S Sohal,22,391,20,341,3,35,19,114.66275659824046,19.55,2,0,62
SN Netravalkar,5,39,2,68,0,3,1,57.35294117647059,19.5,0,0,12
K Gore,5,60,4,105,0,6,1,57.142857142857146,15.0,0,0,31
S Smith,3,19,0,31,0,1,0,61.29032258064516,6.333333333333333,0,0,7
Z McLaughlin,2,6,0,16,0,0,0,37.5,3.0,0,0,4
Abraash Khan,6,141,6,164,0,17,2,85.97560975609755,23.5,0,0,42
H Thaker,5,75,4,110,1,6,1,68.18181818181819,18.75,0,0,27
MR Montfort,1,1,0,2,0,0,0,50.0,1.0,0,0,1
Junaid Siddiqui,17,147,12,202,1,4,6,72.77227722772277,12.25,0,0,28
Jasdeep Singh,7,94,4,138,1,3,5,68.1159420289855,23.5,0,0,37
DC Stovell,26,289,24,383,2,34,0,75.45691906005221,12.041666666666666,0,0,38
JP Kotze,39,718,33,774,2,58,28,92.76485788113695,21.757575757575758,2,1,101
HN Ya France,10,154,9,318,2,17,3,48.42767295597484,17.11111111111111,1,0,86
T Lungameni,2,4,0,22,0,0,0,18.181818181818183,2.0,0,0,2
D Maisuria,7,16,3,53,3,0,0,30.18867924528302,5.333333333333333,0,0,6
B Khumalo,1,1,1,3,0,0,0,33.333333333333336,1.0,0,0,1
L Louwrens,2,27,1,43,0,1,1,62.7906976744186,27.0,0,0,17
Abid Ali,2,79,2,78,0,11,0,101.28205128205128,39.5,1,0,74
Mohammad Hasnain,3,33,2,29,0,5,1,113.79310344827586,16.5,0,0,28
Ahmed Wardak,1,1,1,3,0,0,0,33.333333333333336,1.0,0,0,1
Z Arinaitwe,5,22,5,31,2,3,1,70.96774193548387,4.4,0,0,15
HB Kayondo,11,199,11,317,1,10,6,62.77602523659306,18.09090909090909,0,0,36
RG Mukasa,22,417,20,543,2,37,10,76.79558011049724,20.85,3,0,86
A Otwani,5,89,5,84,1,13,1,105.95238095238095,17.8,0,0,44
DM Nakrani,4,52,3,48,0,2,3,108.33333333333333,17.333333333333332,0,0,19
Riazat Ali Shah,4,140,2,109,0,8,8,128.44036697247705,70.0,1,0,53
D Muhumuza,13,144,10,224,1,7,4,64.28571428571429,14.4,0,0,28
E Isaneez,2,8,0,13,0,0,0,61.53846153846154,4.0,0,0,7
K Modise,10,150,10,198,1,15,8,75.75757575757575,15.0,0,0,36
I Master,6,51,5,122,1,2,0,41.80327868852459,10.2,0,0,19
V Balakrishnan,3,63,2,83,0,6,1,75.90361445783132,31.5,0,0,29
JWN Moses,9,62,8,133,1,2,3,46.61654135338346,7.75,0,0,16
A Rangaswamy,8,44,8,100,1,2,1,44.0,5.5,0,0,16
N Master,7,78,5,102,0,5,1,76.47058823529412,15.6,0,0,21
T Tshose,8,32,5,63,4,2,1,50.79365079365079,6.4,0,0,22
JK Vifah,7,72,6,129,1,5,1,55.81395348837209,12.0,0,0,23
KS Bagabena,5,54,2,68,1,3,0,79.41176470588235,27.0,0,0,23
Ovais Yousof,2,38,2,59,0,3,0,64.40677966101696,19.0,0,0,33
AJ Ayannaike,8,91,8,182,1,6,2,50.0,11.375,0,0,33
I Danladi,2,37,2,40,1,4,1,92.5,18.5,0,0,37
AA Onikoyi,10,159,9,177,1,11,7,89.83050847457628,17.666666666666668,0,0,49
IO Okpe,14,99,10,171,1,4,0,57.89473684210526,9.9,0,0,15
AM Oyede,9,57,9,120,2,2,0,47.5,6.333333333333333,0,0,39
VD Adewoye,5,42,4,40,2,3,2,105.0,10.5,0,0,23
CN Onwuzulike,15,184,14,223,3,13,6,82.51121076233184,13.142857142857142,0,0,46
SA Okpe,6,25,5,47,0,1,0,53.191489361702125,5.0,0,0,12
G Bakiweyem,3,31,2,37,0,1,0,83.78378378378379,15.5,0,0,15
Z Abbasi,3,31,3,47,0,5,0,65.95744680851064,10.333333333333334,0,0,15
T Phaswana,1,0,1,3,1,0,0,0.0,0.0,0,0,0
DM Gondaria,13,209,12,213,0,14,4,98.12206572769954,17.416666666666668,1,0,85
AA Obanda,46,999,44,1236,6,116,18,80.8252427184466,22.704545454545453,4,0,89
IA Karim,32,1019,25,1247,2,107,13,81.71611868484362,40.76,10,1,108
CO Obuya,70,1615,56,1979,2,124,33,81.60687215765539,28.839285714285715,9,0,98
RR Patel,48,1201,38,1103,2,83,57,108.88485947416137,31.605263157894736,8,1,103
SO Ngoche,31,258,18,260,7,15,11,99.23076923076923,14.333333333333334,1,0,56
LN Oluoch,12,48,8,62,2,2,1,77.41935483870968,6.0,0,0,12
SR Bhudia,3,4,2,16,1,0,0,25.0,2.0,0,0,3
R Olipa,1,3,1,4,0,0,0,75.0,3.0,0,0,3
F Nsubuga,22,194,16,327,3,10,8,59.32721712538226,12.125,0,0,31
C Waiswa,8,76,3,73,0,5,3,104.10958904109589,25.333333333333332,0,0,21
C Raack,1,9,0,8,0,1,0,112.5,9.0,0,0,9
WA Duraisingam,8,192,4,204,1,21,0,94.11764705882354,48.0,1,0,66
Yusrina Yaakop,4,11,4,42,0,1,0,26.19047619047619,2.75,0,0,5
Mahirah Izzati Ismail,1,11,1,14,0,1,0,78.57142857142857,11.0,0,0,11
Mas Elysa,3,111,2,126,0,13,0,88.0952380952381,55.5,0,0,38
Wan Julia,2,26,2,36,0,3,0,72.22222222222223,13.0,0,0,15
Christina Baret,6,79,5,134,0,3,0,58.95522388059702,15.8,0,0,27
Ainna Hamizah Hashim,1,37,0,35,0,4,0,105.71428571428571,37.0,0,0,37
Noor Hayati Zakaria,2,3,0,13,1,0,0,23.076923076923077,1.5,0,0,3
Smruthi Radhakrishnan,3,6,0,25,0,0,0,24.0,2.0,0,0,3
Samantha Singham,3,48,0,59,0,3,0,81.35593220338983,16.0,0,0,29
V Pasupathy,2,6,2,17,1,0,0,35.294117647058826,3.0,0,0,6
GK Diviya,6,129,4,172,0,10,0,75.0,32.25,0,0,45
Shafina Mahesh,3,20,3,37,0,2,0,54.054054054054056,6.666666666666667,0,0,9
PSR Gurusinghe,2,24,2,38,0,2,0,63.1578947368421,12.0,0,0,14
Roshni Ramesh,2,6,1,8,0,1,0,75.0,6.0,0,0,5
R Butler,3,58,1,62,0,6,1,93.54838709677419,58.0,0,0,35
C Overton,3,31,1,126,0,2,0,24.603174603174605,31.0,0,0,26
SK Chandhrasekar,5,57,4,113,0,3,0,50.442477876106196,14.25,0,0,32
EH Rendler,6,61,6,68,0,6,2,89.70588235294117,10.166666666666666,0,0,35
S Sriharsha,6,107,4,124,0,11,1,86.29032258064517,26.75,0,0,42
S Bhaskar,6,92,5,105,1,11,0,87.61904761904762,18.4,0,0,30
NT Gruny,6,47,5,93,0,4,0,50.53763440860215,9.4,0,0,33
OT Wallerson,4,32,4,67,0,1,0,47.76119402985075,8.0,0,0,23
S Ramautar,4,13,2,43,0,1,0,30.232558139534884,6.5,0,0,5
M Patel,4,18,4,54,0,2,0,33.333333333333336,4.5,0,0,12
A Perera,2,23,2,33,0,2,0,69.6969696969697,11.5,0,0,12
M Khokhar,2,5,1,15,1,0,0,33.333333333333336,5.0,0,0,5
KN Mirchandani,3,25,3,42,1,2,0,59.523809523809526,8.333333333333334,0,0,13
Saniyah Zia,3,24,2,42,0,1,0,57.142857142857146,12.0,0,0,15
Mahewish Khan,2,14,1,16,0,1,0,87.5,14.0,0,0,8
C Martin,2,25,2,25,0,2,0,100.0,12.5,0,0,20
Hala Azmat,2,3,0,24,0,0,0,12.5,1.5,0,0,2
Hiba Shamshad,1,0,1,3,1,0,0,0.0,0.0,0,0,0
Kainat Qazi,1,2,1,6,0,0,0,33.333333333333336,2.0,0,0,2
Maliha Baig,1,0,1,2,1,0,0,0.0,0.0,0,0,0
C Atkins,1,1,1,2,0,0,0,50.0,1.0,0,0,1
U Iftikhar,2,10,1,13,0,0,1,76.92307692307692,10.0,0,0,7
G Kodali,2,6,0,4,0,0,0,150.0,3.0,0,0,5
V Ateak,6,31,5,50,1,3,0,62.0,6.2,0,0,24
CM Akachukwu,7,24,4,36,1,0,1,66.66666666666667,6.0,0,0,8
TL Seifert,8,141,8,122,0,10,7,115.57377049180327,17.625,0,0,45
DJ Mitchell,6,69,4,62,0,1,4,111.29032258064517,17.25,0,0,30
JN Hamilton,1,5,1,61,0,0,0,8.19672131147541,5.0,0,0,5
RRS Cornwall,1,15,1,33,0,2,0,45.45454545454545,15.0,0,0,15
J Blackwood,24,1177,22,2080,2,140,23,56.58653846153846,53.5,10,5,143
TC Bruce,5,157,3,127,0,12,3,123.62204724409449,52.333333333333336,2,0,59
HD Rutherford,39,1264,37,1749,2,148,30,72.26986849628359,34.16216216216216,9,1,171
TD Astle,4,42,4,151,1,4,0,27.814569536423843,10.5,0,0,38
SHA Rance,1,8,1,17,0,0,0,47.05882352941177,8.0,0,0,8
OS Oyronke,2,2,2,13,1,0,0,15.384615384615385,1.0,0,0,2
K Abdulquadri,1,3,1,9,0,0,0,33.333333333333336,3.0,0,0,3
F Eseigbe,1,0,1,1,1,0,0,0.0,0.0,0,0,0
B Etim,3,53,2,75,1,6,0,70.66666666666667,26.5,0,0,44
S Sunday,1,45,1,51,0,5,0,88.23529411764706,45.0,0,0,45
S Agazuma,3,31,1,52,0,1,0,59.61538461538461,31.0,0,0,28
S Ingabire,1,13,1,24,0,0,0,54.166666666666664,13.0,0,0,13
D Mukarurangwa,3,19,2,24,0,2,0,79.16666666666667,9.5,0,0,13
Sanjida Islam,18,286,15,478,0,26,4,59.8326359832636,19.066666666666666,1,0,71
Ayasha Rahman,25,430,22,648,0,40,3,66.35802469135803,19.545454545454547,2,0,70
Nigar Sultana,23,376,15,663,2,28,1,56.711915535444945,25.066666666666666,0,0,41
Ritu Moni,15,115,8,206,3,5,0,55.8252427184466,14.375,0,0,28
Fargana Hoque,36,751,28,1181,3,64,0,63.59017781541067,26.821428571428573,5,0,67
Shaila Sharmin,16,133,11,220,5,11,0,60.45454545454545,12.090909090909092,0,0,23
Fahima Khatun,14,82,9,89,4,9,0,92.13483146067416,9.11111111111111,0,0,32
Jahanara Alam,27,90,17,167,4,4,0,53.89221556886228,5.294117647058823,0,0,11
Salma Khatun,28,319,23,526,2,27,1,60.64638783269962,13.869565217391305,0,0,32
Nahida Akter,4,12,0,27,0,1,0,44.44444444444444,3.0,0,0,7
S Jimmy,16,218,12,312,3,18,1,69.87179487179488,18.166666666666668,1,0,58
N Vare,8,41,6,55,0,4,0,74.54545454545455,6.833333333333333,0,0,10
K Oala,9,113,7,185,0,6,7,61.08108108108108,16.142857142857142,0,0,35
T Ruma,18,285,14,443,2,22,3,64.33408577878104,20.357142857142858,1,0,66
B Tau,13,250,8,420,0,28,0,59.523809523809526,31.25,0,0,46
